2327407-2,2022-07-24 5:12:18,2327407,0x9a8dc455dcc23e54d2fc80ffe729863ee3ee02a15185a7e2e94b60c691d28850,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qccigP9z9difpvr3jgF2oUiwBN7BfqFvZ2RrkWps57f5hd5,1.810945566,TRUE,TAI
2327407-2,2022-07-24 5:12:18,2327407,0x9a8dc455dcc23e54d2fc80ffe729863ee3ee02a15185a7e2e94b60c691d28850,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qccigP9z9difpvr3jgF2oUiwBN7BfqFvZ2RrkWps57f5hd5,0.006791045874,TRUE,taiKSM
2327407-2,2022-07-24 5:12:18,2327407,0x9a8dc455dcc23e54d2fc80ffe729863ee3ee02a15185a7e2e94b60c691d28850,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qccigP9z9difpvr3jgF2oUiwBN7BfqFvZ2RrkWps57f5hd5,0.05659204895,TRUE,LKSM
2327407-2,2022-07-24 5:12:18,2327407,0x9a8dc455dcc23e54d2fc80ffe729863ee3ee02a15185a7e2e94b60c691d28850,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,qccigP9z9difpvr3jgF2oUiwBN7BfqFvZ2RrkWps57f5hd5,0.4527363916,TRUE,KAR
2326288-2,2022-07-24 0:49:30,2326288,0xca9051159cdbf2f88477e267fe4fee0f1a08cb39c6290a026ce826afa7edad2f,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ptYR9wpvcfxddrQXAsKEFcNdAsdc6bfkCKDwtHytD2JYfeJ,3.029224687,TRUE,3USD
2326288-2,2022-07-24 0:49:30,2326288,0xca9051159cdbf2f88477e267fe4fee0f1a08cb39c6290a026ce826afa7edad2f,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ptYR9wpvcfxddrQXAsKEFcNdAsdc6bfkCKDwtHytD2JYfeJ,36.42110406,TRUE,TAI
2326288-2,2022-07-24 0:49:30,2326288,0xca9051159cdbf2f88477e267fe4fee0f1a08cb39c6290a026ce826afa7edad2f,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ptYR9wpvcfxddrQXAsKEFcNdAsdc6bfkCKDwtHytD2JYfeJ,0.1365791402,TRUE,taiKSM
2326288-2,2022-07-24 0:49:30,2326288,0xca9051159cdbf2f88477e267fe4fee0f1a08cb39c6290a026ce826afa7edad2f,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,ptYR9wpvcfxddrQXAsKEFcNdAsdc6bfkCKDwtHytD2JYfeJ,1.138159502,TRUE,LKSM
2325529-2,2022-07-23 21:43:00,2325529,0xfbad0134a03350c0995bd8f653de07afcd944d2e7f0578590e8ebaf3c30fdf15,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pcwZRssb7emicVWB9WPbQZKXUnExaAoDERUEdyaMdZEb9JQ,1.964263195,TRUE,3USD
2325529-2,2022-07-23 21:43:00,2325529,0xfbad0134a03350c0995bd8f653de07afcd944d2e7f0578590e8ebaf3c30fdf15,qbK5tbWD3ZLy5xB3KdoJqBttoRpvFfZ8JfM743xLrx9YiN2,pcwZRssb7emicVWB9WPbQZKXUnExaAoDERUEdyaMdZEb9JQ,37.81277536,TRUE,TAI
